"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"358","2013-12-01 00:39:42","2013-12-01 00:45:40","291","Madison St & Montgomery St","40.713126","-73.984844","263","Elizabeth St & Hester St","40.71729","-73.996375","15967","Subscriber","1988","1"
"560","2013-12-01 00:39:47","2013-12-01 00:49:07","479","9 Ave & W 45 St","40.76019252","-73.9912551","458","11 Ave & W 27 St","40.751396","-74.005226","20611","Subscriber","1963","2"
"584","2013-12-01 00:40:00","2013-12-01 00:49:44","212","W 16 St & The High Line","40.74334935","-74.00681753","345","W 13 St & 6 Ave","40.73649403","-73.99704374","16736","Subscriber","1987","1"
"1139","2013-12-01 00:40:19","2013-12-01 00:59:18","340","Madison St & Clinton St","40.71269042","-73.98776323","342","Columbia St & Rivington St","40.71739973","-73.98016555","19212","Subscriber","1977","2"
"1036","2013-12-01 00:40:24","2013-12-01 00:57:40","532","S 5 Pl & S 4 St","40.710451","-73.960876","296","Division St & Bowery","40.71413089","-73.9970468","15036","Customer",\N,"0"
"145","2013-12-01 00:40:31","2013-12-01 00:42:56","391","Clark St & Henry St","40.69760127","-73.99344559","406","Hicks St & Montague St","40.69512845","-73.99595065","18678","Subscriber","1977","1"
"514","2013-12-01 00:40:37","2013-12-01 00:49:11","293","Lafayette St & E 8 St","40.73028666","-73.9907647","463","9 Ave & W 16 St","40.74206539","-74.00443172","20654","Subscriber","1967","1"
"728","2013-12-01 00:40:49","2013-12-01 00:52:57","494","W 26 St & 8 Ave","40.74734825","-73.99723551","334","W 20 St & 7 Ave","40.74238787","-73.99726235","20382","Subscriber","1978","1"
"759","2013-12-01 00:41:00","2013-12-01 00:53:39","494","W 26 St & 8 Ave","40.74734825","-73.99723551","334","W 20 St & 7 Ave","40.74238787","-73.99726235","15211","Subscriber","1975","1"
"684","2013-12-01 00:41:16","2013-12-01 00:52:40","428","E 3 St & 1 Ave","40.72467721","-73.98783413","527","E 33 St & 1 Ave","40.74315566","-73.97434726","20683","Subscriber","1956","1"
"428","2013-12-01 00:42:04","2013-12-01 00:49:12","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","496","E 16 St & 5 Ave","40.73726186","-73.99238967","19721","Subscriber","1971","1"
"1769","2013-12-01 00:42:07","2013-12-01 01:11:36","383","Greenwich Ave & Charles St","40.735238","-74.000271","395","Bond St & Schermerhorn St","40.68807003","-73.98410637","15146","Subscriber","1977","1"
"703","2013-12-01 00:42:41","2013-12-01 00:54:24","2010","Grand St & Greene St","40.72165481","-74.00234737","502","Henry St & Grand St","40.714215","-73.981346","19463","Subscriber","1979","1"
"510","2013-12-01 00:42:52","2013-12-01 00:51:22","324","DeKalb Ave & Hudson Ave","40.689888","-73.981013","258","DeKalb Ave & Vanderbilt Ave","40.68940747","-73.96885458","14555","Subscriber","1968","1"
"1165","2013-12-01 00:43:02","2013-12-01 01:02:27","494","W 26 St & 8 Ave","40.74734825","-73.99723551","160","E 37 St & Lexington Ave","40.748238","-73.978311","19865","Subscriber","1985","2"
"614","2013-12-01 00:43:22","2013-12-01 00:53:36","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","531","Forsyth St & Broome St","40.71893904","-73.99266288","20135","Subscriber","1986","1"
"554","2013-12-01 00:43:50","2013-12-01 00:53:04","2021","W 45 St & 8 Ave","40.75929124","-73.98859651","513","W 56 St & 10 Ave","40.768254","-73.988639","19915","Subscriber","1967","2"
"660","2013-12-01 00:43:56","2013-12-01 00:54:56","2003","1 Ave & E 18 St","40.73416059","-73.98024289","516","E 47 St & 1 Ave","40.75206862","-73.96784384","18853","Subscriber","1968","1"
"566","2013-12-01 00:44:36","2013-12-01 00:54:02","2010","Grand St & Greene St","40.72165481","-74.00234737","311","Norfolk St & Broome St","40.7172274","-73.98802084","20126","Subscriber","1972","2"
"245","2013-12-01 00:45:17","2013-12-01 00:49:22","324","DeKalb Ave & Hudson Ave","40.689888","-73.981013","119","Park Ave & St Edwards St","40.69608941","-73.97803415","19884","Subscriber","1989","1"
"276","2013-12-01 00:45:46","2013-12-01 00:50:22","394","E 9 St & Avenue C","40.72521311","-73.97768752","326","E 11 St & 1 Ave","40.72953837","-73.98426726","16431","Subscriber","1987","1"
"533","2013-12-01 00:45:56","2013-12-01 00:54:49","461","E 20 St & 2 Ave","40.73587678","-73.98205027","401","Allen St & Rivington St","40.72019576","-73.98997825","19682","Subscriber","1981","1"
"892","2013-12-01 00:46:38","2013-12-01 01:01:30","444","Broadway & W 24 St","40.7423543","-73.98915076","251","Mott St & Prince St","40.72317958","-73.99480012","17465","Subscriber","1982","1"
"824","2013-12-01 00:47:09","2013-12-01 01:00:53","524","W 43 St & 6 Ave","40.75527307","-73.98316936","462","W 22 St & 10 Ave","40.74691959","-74.00451887","15032","Subscriber","1981","1"
"335","2013-12-01 00:47:39","2013-12-01 00:53:14","2022","E 59 St & Sutton Pl","40.75849116","-73.95920622","164","E 47 St & 2 Ave","40.75323098","-73.97032517","15161","Subscriber","1962","1"
"2674","2013-12-01 00:48:04","2013-12-01 01:32:38","157","Henry St & Atlantic Ave","40.69089272","-73.99612349","486","Broadway & W 29 St","40.7462009","-73.98855723","19604","Customer",\N,"0"
"349","2013-12-01 00:48:13","2013-12-01 00:54:02","83","Atlantic Ave & Fort Greene Pl","40.68382604","-73.97632328","334","W 20 St & 7 Ave","40.74238787","-73.99726235","17727","Subscriber","1986","1"
"2645","2013-12-01 00:48:27","2013-12-01 01:32:32","157","Henry St & Atlantic Ave","40.69089272","-73.99612349","486","Broadway & W 29 St","40.7462009","-73.98855723","15927","Subscriber","1977","1"
"303","2013-12-01 00:48:33","2013-12-01 00:53:36","383","Greenwich Ave & Charles St","40.735238","-74.000271","482","W 15 St & 7 Ave","40.73935542","-73.99931783","20950","Subscriber","1980","1"
"117","2013-12-01 00:48:36","2013-12-01 00:50:33","468","Broadway & W 55 St","40.7652654","-73.98192338","352","W 56 St & 6 Ave","40.76340613","-73.97722479","20765","Subscriber","1989","1"
"947","2013-12-01 00:48:46","2013-12-01 01:04:33","400","Pitt St & Stanton St","40.71926081","-73.98178024","351","Front St & Maiden Ln","40.70530954","-74.00612572","16790","Subscriber","1990","1"
"1382","2013-12-01 00:48:52","2013-12-01 01:11:54","441","E 52 St & 2 Ave","40.756014","-73.967416","412","Forsyth St & Canal St","40.7158155","-73.99422366","20985","Subscriber","1982","2"
"1358","2013-12-01 00:49:43","2013-12-01 01:12:21","404","9 Ave & W 14 St","40.7405826","-74.00550867","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","18832","Subscriber","1988","1"
"291","2013-12-01 00:50:28","2013-12-01 00:55:19","346","Bank St & Hudson St","40.73652889","-74.00618026","347","W Houston St & Hudson St","40.72873888","-74.00748842","17055","Subscriber","1981","1"
"525","2013-12-01 00:50:49","2013-12-01 00:59:34","404","9 Ave & W 14 St","40.7405826","-74.00550867","237","E 11 St & 2 Ave","40.73047309","-73.98672378","16124","Subscriber","1983","1"
"343","2013-12-01 00:50:54","2013-12-01 00:56:37","243","Fulton St & Rockwell Pl","40.687979","-73.978474","258","DeKalb Ave & Vanderbilt Ave","40.68940747","-73.96885458","17609","Subscriber","1986","1"
"142","2013-12-01 00:51:15","2013-12-01 00:53:37","507","E 25 St & 2 Ave","40.73912601","-73.97973776","325","E 19 St & 3 Ave","40.73624527","-73.98473765","19777","Subscriber","1982","1"
"545","2013-12-01 00:51:42","2013-12-01 01:00:47","383","Greenwich Ave & Charles St","40.735238","-74.000271","435","W 21 St & 6 Ave","40.74173969","-73.99415556","18555","Subscriber","1985","1"
"577","2013-12-01 00:51:43","2013-12-01 01:01:20","423","W 54 St & 9 Ave","40.76584941","-73.98690506","490","8 Ave & W 33 St","40.751551","-73.993934","15445","Subscriber","1969","1"
"482","2013-12-01 00:51:45","2013-12-01 00:59:47","350","Clinton St & Grand St","40.71559509","-73.9870295","317","E 6 St & Avenue B","40.72453734","-73.98185424","16940","Subscriber","1954","1"
"1025","2013-12-01 00:51:54","2013-12-01 01:08:59","368","Carmine St & 6 Ave","40.73038599","-74.00214988","2021","W 45 St & 8 Ave","40.75929124","-73.98859651","15799","Subscriber","1979","1"
"276","2013-12-01 00:52:04","2013-12-01 00:56:40","349","Rivington St & Ridge St","40.71850211","-73.98329859","394","E 9 St & Avenue C","40.72521311","-73.97768752","18984","Subscriber","1947","1"
"1030","2013-12-01 00:52:16","2013-12-01 01:09:26","500","Broadway & W 51 St","40.76228826","-73.98336183","385","E 55 St & 2 Ave","40.75797322","-73.96603308","15007","Customer",\N,"0"
"1245","2013-12-01 00:52:23","2013-12-01 01:13:08","496","E 16 St & 5 Ave","40.73726186","-73.99238967","497","E 17 St & Broadway","40.73704984","-73.99009296","18851","Customer",\N,"0"
"419","2013-12-01 00:52:39","2013-12-01 00:59:38","477","W 41 St & 8 Ave","40.75640548","-73.9900262","513","W 56 St & 10 Ave","40.768254","-73.988639","20085","Subscriber","1980","1"
"463","2013-12-01 00:53:27","2013-12-01 01:01:10","303","Mercer St & Spring St","40.72362738","-73.99949601","347","W Houston St & Hudson St","40.72873888","-74.00748842","18212","Subscriber","1950","1"
"429","2013-12-01 00:53:43","2013-12-01 01:00:52","303","Mercer St & Spring St","40.72362738","-73.99949601","347","W Houston St & Hudson St","40.72873888","-74.00748842","15891","Subscriber","1960","2"
"658","2013-12-01 00:53:52","2013-12-01 01:04:50","508","W 46 St & 11 Ave","40.76341379","-73.99667444","478","11 Ave & W 41 St","40.76030096","-73.99884222","16890","Subscriber","1976","1"
"689","2013-12-01 00:55:24","2013-12-01 01:06:53","263","Elizabeth St & Hester St","40.71729","-73.996375","293","Lafayette St & E 8 St","40.73028666","-73.9907647","20137","Subscriber","1988","1"
"117","2013-12-01 00:55:35","2013-12-01 00:57:32","301","E 2 St & Avenue B","40.72217444","-73.98368779","317","E 6 St & Avenue B","40.72453734","-73.98185424","20772","Subscriber","1986","1"
"651","2013-12-01 00:56:07","2013-12-01 01:06:58","402","Broadway & E 22 St","40.7403432","-73.98955109","500","Broadway & W 51 St","40.76228826","-73.98336183","19977","Subscriber","1979","1"
"995","2013-12-01 00:56:55","2013-12-01 01:13:30","496","E 16 St & 5 Ave","40.73726186","-73.99238967","497","E 17 St & Broadway","40.73704984","-73.99009296","16093","Customer",\N,"0"
"352","2013-12-01 00:57:06","2013-12-01 01:02:58","285","Broadway & E 14 St","40.73454567","-73.99074142","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","18360","Subscriber","1985","1"
"949","2013-12-01 00:57:07","2013-12-01 01:12:56","496","E 16 St & 5 Ave","40.73726186","-73.99238967","497","E 17 St & Broadway","40.73704984","-73.99009296","15517","Customer",\N,"0"
"401","2013-12-01 00:57:47","2013-12-01 01:04:28","348","W Broadway & Spring St","40.72490985","-74.00154702","439","E 4 St & 2 Ave","40.7262807","-73.98978041","17744","Subscriber","1983","2"
"845","2013-12-01 00:58:07","2013-12-01 01:12:12","228","E 48 St & 3 Ave","40.7546011026","-73.971878855","512","W 29 St & 9 Ave","40.7500727","-73.99839279","19863","Subscriber","1980","1"
"530","2013-12-01 00:58:21","2013-12-01 01:07:11","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","356","Bialystoker Pl & Delancey St","40.71622644","-73.98261206","17168","Subscriber","1975","1"
"304","2013-12-01 00:58:26","2013-12-01 01:03:30","387","Centre St & Chambers St","40.71273266","-74.0046073","415","Pearl St & Hanover Square","40.7047177","-74.00926027","19197","Subscriber","1984","1"
"501","2013-12-01 00:58:52","2013-12-01 01:07:13","505","6 Ave & W 33 St","40.74901271","-73.98848395","345","W 13 St & 6 Ave","40.73649403","-73.99704374","19832","Subscriber","1982","1"
"637","2013-12-01 00:59:26","2013-12-01 01:10:03","505","6 Ave & W 33 St","40.74901271","-73.98848395","2021","W 45 St & 8 Ave","40.75929124","-73.98859651","16891","Subscriber","1984","1"
"1673","2013-12-01 00:59:29","2013-12-01 01:27:22","265","Stanton St & Chrystie St","40.72229346","-73.99147535","531","Forsyth St & Broome St","40.71893904","-73.99266288","20533","Subscriber","1983","2"
"904","2013-12-01 01:00:14","2013-12-01 01:15:18","428","E 3 St & 1 Ave","40.72467721","-73.98783413","408","Market St & Cherry St","40.71076228","-73.99400398","16069","Subscriber","1986","1"
"957","2013-12-01 01:00:26","2013-12-01 01:16:23","521","8 Ave & W 31 St","40.75044999","-73.99481051","164","E 47 St & 2 Ave","40.75323098","-73.97032517","16511","Customer",\N,"0"
"88","2013-12-01 01:00:26","2013-12-01 01:01:54","426","West St & Chambers St","40.71754834","-74.01322069","426","West St & Chambers St","40.71754834","-74.01322069","19726","Subscriber","1958","1"
"1097","2013-12-01 01:01:05","2013-12-01 01:19:22","434","9 Ave & W 18 St","40.74317449","-74.00366443","434","9 Ave & W 18 St","40.74317449","-74.00366443","20534","Subscriber","1992","1"
"418","2013-12-01 01:01:11","2013-12-01 01:08:09","473","Rivington St & Chrystie St","40.72110063","-73.9919254","400","Pitt St & Stanton St","40.71926081","-73.98178024","20922","Subscriber","1981","1"
"489","2013-12-01 01:01:11","2013-12-01 01:09:20","473","Rivington St & Chrystie St","40.72110063","-73.9919254","400","Pitt St & Stanton St","40.71926081","-73.98178024","18095","Subscriber","1977","2"
"214","2013-12-01 01:02:00","2013-12-01 01:05:34","496","E 16 St & 5 Ave","40.73726186","-73.99238967","325","E 19 St & 3 Ave","40.73624527","-73.98473765","19721","Subscriber","1984","1"
"209","2013-12-01 01:02:07","2013-12-01 01:05:36","368","Carmine St & 6 Ave","40.73038599","-74.00214988","345","W 13 St & 6 Ave","40.73649403","-73.99704374","18034","Subscriber","1981","1"
"433","2013-12-01 01:02:09","2013-12-01 01:09:22","519","Pershing Square N","40.75188406","-73.97770164","520","W 52 St & 5 Ave","40.75992262","-73.97648516","19496","Subscriber","1985","1"
"578","2013-12-01 01:02:13","2013-12-01 01:11:51","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","461","E 20 St & 2 Ave","40.73587678","-73.98205027","16834","Subscriber","1988","1"
"651","2013-12-01 01:02:20","2013-12-01 01:13:11","461","E 20 St & 2 Ave","40.73587678","-73.98205027","359","E 47 St & Park Ave","40.75510267","-73.97498696","18383","Subscriber","1987","1"
"825","2013-12-01 01:02:28","2013-12-01 01:16:13","426","West St & Chambers St","40.71754834","-74.01322069","225","W 14 St & The High Line","40.74195138","-74.00803013","16165","Subscriber","1958","1"
"349","2013-12-01 01:02:38","2013-12-01 01:08:27","469","Broadway & W 53 St","40.76344058","-73.98268129","477","W 41 St & 8 Ave","40.75640548","-73.9900262","18394","Subscriber","1970","1"
"208","2013-12-01 01:02:57","2013-12-01 01:06:25","417","Barclay St & Church St","40.71291224","-74.01020234","195","Liberty St & Broadway","40.70905623","-74.01043382","18774","Subscriber","1983","1"
"245","2013-12-01 01:02:59","2013-12-01 01:07:04","417","Barclay St & Church St","40.71291224","-74.01020234","195","Liberty St & Broadway","40.70905623","-74.01043382","16892","Subscriber","1987","2"
"403","2013-12-01 01:04:21","2013-12-01 01:11:04","465","Broadway & W 41 St","40.75513557","-73.98658032","448","W 37 St & 10 Ave","40.75660359","-73.9979009","19431","Subscriber","1964","1"
"238","2013-12-01 01:04:47","2013-12-01 01:08:45","312","Allen St & E Houston St","40.722055","-73.989111","326","E 11 St & 1 Ave","40.72953837","-73.98426726","20553","Subscriber","1996","1"
"577","2013-12-01 01:04:47","2013-12-01 01:14:24","252","MacDougal St & Washington Sq","40.73226398","-73.99852205","394","E 9 St & Avenue C","40.72521311","-73.97768752","17857","Subscriber","1983","1"
"152","2013-12-01 01:05:06","2013-12-01 01:07:38","405","Washington St & Gansevoort St","40.739323","-74.008119","358","Christopher St & Greenwich St","40.73291553","-74.00711384","19096","Subscriber","1988","1"
"730","2013-12-01 01:05:16","2013-12-01 01:17:26","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","266","Avenue D & E 8 St","40.72368361","-73.97574813","19480","Subscriber","1988","2"
"454","2013-12-01 01:06:06","2013-12-01 01:13:40","438","St Marks Pl & 1 Ave","40.72779126","-73.98564945","369","Washington Pl & 6 Ave","40.73224119","-74.00026394","16310","Subscriber","1990","1"
"1485","2013-12-01 01:06:30","2013-12-01 01:31:15","366","Clinton Ave & Myrtle Ave","40.693261","-73.968896","531","Forsyth St & Broome St","40.71893904","-73.99266288","18071","Subscriber","1989","1"
"431","2013-12-01 01:06:34","2013-12-01 01:13:45","527","E 33 St & 1 Ave","40.74315566","-73.97434726","441","E 52 St & 2 Ave","40.756014","-73.967416","18183","Subscriber","1987","1"
"426","2013-12-01 01:07:24","2013-12-01 01:14:30","310","State St & Smith St","40.68926942","-73.98912867","414","Pearl St & Anchorage Pl","40.70281858","-73.98765762","18976","Subscriber","1974","1"
"643","2013-12-01 01:07:39","2013-12-01 01:18:22","480","W 53 St & 10 Ave","40.76669671","-73.99061728","480","W 53 St & 10 Ave","40.76669671","-73.99061728","15983","Subscriber","1970","1"
"779","2013-12-01 01:08:05","2013-12-01 01:21:04","453","W 22 St & 8 Ave","40.74475148","-73.99915362","447","8 Ave & W 52 St","40.76370739","-73.9851615","15340","Subscriber","1975","1"
"375","2013-12-01 01:08:18","2013-12-01 01:14:33","394","E 9 St & Avenue C","40.72521311","-73.97768752","433","E 13 St & Avenue A","40.72955361","-73.98057249","17767","Subscriber","1984","1"
"137","2013-12-01 01:08:29","2013-12-01 01:10:46","358","Christopher St & Greenwich St","40.73291553","-74.00711384","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","15018","Subscriber","1993","1"
"105","2013-12-01 01:08:29","2013-12-01 01:10:14","217","Old Fulton St","40.70277159","-73.99383605","216","Columbia Heights & Cranberry St","40.70037867","-73.99548059","18586","Subscriber","1975","1"
"660","2013-12-01 01:08:55","2013-12-01 01:19:55","301","E 2 St & Avenue B","40.72217444","-73.98368779","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","14641","Subscriber","1971","1"
"409","2013-12-01 01:09:02","2013-12-01 01:15:51","257","Lispenard St & Broadway","40.71939226","-74.00247214","311","Norfolk St & Broome St","40.7172274","-73.98802084","15808","Subscriber","1990","1"
"1106","2013-12-01 01:10:20","2013-12-01 01:28:46","249","Harrison St & Hudson St","40.71870987","-74.0090009","489","10 Ave & W 28 St","40.75066386","-74.00176802","19346","Subscriber","1979","1"
